era,session,block_number,name,stash_address,controller_address,commission_percent,self_stake,total_stake,num_stakers,voters
1117,5995,3462514,P2P.ORG / 44,J6kxSHc54gJnqFTUjopUhbxj8RXTRj5doGHL6nSrY3FFJui,HcVRvkYqxSraiviZNSRbvfRaWd2tsdv3Zphrj89M9P5gbKE,5.00,5024838602414,7390849495163573,6,29
1117,5995,3462514,,EStach8T772P1UpaGpNWtYDA8DLnukHC1gLh1MxTuqU6HiS,EstaBRo3x6CpAeeRYcxRhcGoNctAA2V3HRdzRB1qpWEWhg6,5.00,32399179156686,10751896167593610,1,35
1117,5995,3462514,P2P.ORG / 28,CkxHkGXs93PsoDeRjCZX8iaWy8MmC45Hgmce3C54VAabKkZ,CjFTwjesxusnj2vGXDXLjjrQ1etcMp9E9ggo9NXvXQUXYE5,5.00,5361879654456,10244721585257668,7,73
1117,5995,3462514,Teufel / 11,HA2jLT9L1qJzL161Pvh9AsvqEQP4exu2QoaPhkz3WNFg1UT,HA2jLT9L1qJzL161Pvh9AsvqEQP4exu2QoaPhkz3WNFg1UT,3.00,1000000000000,8651758447580565,13,92
1117,5995,3462514,,GStASjRfGdkNkLoj9JAHwdhEAodr7QVDpQFP1y5K6npMYUp,DmbTNuXTCVtMb9wBtqgndLdHESDR2vg5XQqGfBSH3Q5VhfJ,5.00,20000000000000,10548362160701089,1,29
1117,5995,3462514,P2P.ORG / 11,H4oBKpy6PW6zns93rJvQTBWb3sKSpFw5Cf56zkaNGyjgbyc,H4oBKpy6PW6zns93rJvQTBWb3sKSpFw5Cf56zkaNGyjgbyc,5.00,8937811887673,10323506250573632,5,29
1117,5995,3462514,,FAtJupteW5urNYVQvUcLaw2X9xtdwjumK2gvJpuBnAwFHvq,Eh1vXfN47vCGecxN9DXPSDowzuCUsLJAFPsPL5azUiUtkH8,0.00,18316713934638,7409097331348361,4,10
1117,5995,3462514,P2P.ORG / 41,J4NBT22A2wayGErFEFHi5T8tUMGzTDcvgW7AnAJihuuzj2C,J4NBT22A2wayGErFEFHi5T8tUMGzTDcvgW7AnAJihuuzj2C,5.00,6536808423248,8656818563770887,1,4
1117,5995,3462514,,Eg48kmcoqvpXFRjQgNs7tcZw4cX8qT3Nkw9qSBuvMKtjTXR,HATbqy8zhrej8a9cZ8rZEKHhHr5E8hPCaaByX6ZR24HrG6P,20.00,2000000000000,15002000000000000,1,1
1117,5995,3462514,,Hv4RZ8zBpL4ovaSqnWMJ1YAbH9Rf2jpCQXWq4mtxQ9guCxC,FfMHbXth5DnDJ6ohmi8XnntDnpX83Q1cUPxjx12JfcPP3Jz,100.00,1000000000000,9042416754406043,2,9
1117,5995,3462514,,HvjQwyG8NDFSD3ZP7VTbfBXHw4mZZd7LRMTcaj9TdfLynzu,HMrrGx8VU6ynsH28b24jC6RPJb8wzbiaSZySDZPZt3MVTG8,0.00,305848132000,7402005873460893,8,20
1117,5995,3462514,,EsTAsFi6keQiZGixe7fXmBnG5wv2iPvGErkkVGMrNuaGsRz,Fm2kmHxeh1vS66YLDtXX7dqL1Uo1r7bUK35UaJ2hBxDQGNs,5.00,21773928135676,10550685943424732,1,9
1117,5995,3462514,,FWpcnzFXpZPy3UQ5kh66b77sYg4NA4rREqrZQvuswrKkrRJ,CwKvzJqny6hYUDfjZZdP2HthuYoQnDx2kJ5gFfuQwjcRbtW,100.00,2076418700853,11369353126521102,2,9
1117,5995,3462514,,G82cJEEUiHN5sdHuLJV2H1cB9vAuRaYfzP9ozCgkRwu1Wys,Dv5o81bHPd2AHesMXNuKjKXQELtds6wL2NfTDLTw31Tyocw,0.00,1000000000000,7390595842316718,1,17
1117,5995,3462514,,HKo9cenaBGRx7kRbLr1Qv4y49KQ2ajve4dmtuTFunA8YkUM,HKo9cenaBGRx7kRbLr1Qv4y49KQ2ajve4dmtuTFunA8YkUM,100.00,500000000000,6640258525978485,1,2
1117,5995,3462514,luckyve,EDNEfKXHd645DPpBhLZjaEwp4sPhj4STjjS4QrMbFU1FqbZ,H1nEPLkx4t8Ev12MWTQhbqqa3mq8ZWsp1BgyotCnJkFmb88,10.00,15483175068501,10337628705438905,4,15
1117,5995,3462514,P2P.ORG / 69,Cmq74A1w5AmwgPVFofVz5bwYidPGNmZZVf15jYZTDBZdWBJ,Cmq74A1w5AmwgPVFofVz5bwYidPGNmZZVf15jYZTDBZdWBJ,5.00,5321569464402,7390461138234236,2,21
1117,5995,3462514,,DSTAS3WWKRU65keRD59WNDfECVaZ8YFPFUo8tVVmhb6Xb6v,ConTyEQANCcwhXE72yVxEsVFk2VAj76HZuhKXzF13Q72LDu,20.00,98190157638277,10363353165985098,1,3
1117,5995,3462514,,DhSTaS48dwTBw79maHsydwC2aWpppUvLihnrDydpcXV6iKN,D4XYB2bgQsuEVHQxkrTv8j9hc7oEUNisvhScPdjmmPaFjXG,5.00,20000000000000,10471939916499273,6,31
1117,5995,3462514,P2P.ORG / 52,D6AzBcfqGfKqbPFt5vX2PjSAWAumBN3Xfu19MDkbsfuVEW8,D6AzBcfqGfKqbPFt5vX2PjSAWAumBN3Xfu19MDkbsfuVEW8,5.00,5576791800280,7390679993803634,5,32
1117,5995,3462514,P2P.ORG / 14,Gw8h4xEHfm1icL35tJ98cZYgRKVK1MVfL9fbPkFbb5tmqSM,Gw8h4xEHfm1icL35tJ98cZYgRKVK1MVfL9fbPkFbb5tmqSM,5.00,8775031181076,10257205792799644,9,27
1117,5995,3462514,P2P.ORG / 18,DFrB1FAqttXb8Fwsus3aB4BNG8LMdyYCzxCqoWgCV8Yx8J6,DFrB1FAqttXb8Fwsus3aB4BNG8LMdyYCzxCqoWgCV8Yx8J6,5.00,7798535761374,10265273853302778,3,75
1117,5995,3462514,RYABINA / @Kusama_bot for telegram [14],J1EL5BqdVTx3GWg3MJ63eFKLxkGwRWnhbxH4vYQ23msB8QH,J1EL5BqdVTx3GWg3MJ63eFKLxkGwRWnhbxH4vYQ23msB8QH,3.00,103637137181,10325404264297850,1,72
1117,5995,3462514,P2P.ORG / 72,GJN3mPLp3HQ6sdhenAtB3QrN7hn4WmS9zaAfNug9FrV19bu,GJN3mPLp3HQ6sdhenAtB3QrN7hn4WmS9zaAfNug9FrV19bu,5.00,5775836477048,7392431195505612,3,27
1117,5995,3462514,,DQpfak5P1o2LmYi5v9hYfbEShcdL5zu8NX7e9SG62udjoYz,GYRJgWRcXGvhF3ycgbJABEYjLqMLp7CvM22n63Z8AzsPAiW,0.00,1000000000000,7391158324958300,3,49
1117,5995,3462514,🔥🔥Cryptium Labs 19🔥🔥,DriCrAgdVV57NeQm5bWn5KQpVndVnXnm55BjRpe6qzZ5ktJ,DriCrAgdVV57NeQm5bWn5KQpVndVnXnm55BjRpe6qzZ5ktJ,5.00,500000000000,10260863021092988,3,18
1117,5995,3462514,Staked,EicrAEbyauqktQpp4CdvsF2CQy3Ju7tGGMohj3h5sAPnKHL,EJLzRAmQmqHuTdVKFWTUmA2DZHC44C1nVwnEzmd5zoAnTUx,10.00,996202800000,11913877817461130,7,27
1117,5995,3462514,Zug Capital / 12,CzugcakpTckkPjMiwPCGs9hma1gMfYZqpnQvjTS7LPdq3Cx,FgArRL566GwG6CryA1nxtM4fdd8Q2hrnNXJreuvCsJoq68m,5.00,500000000000000,7537528070628684,4,82
1117,5995,3462514,Teufel / 06,CryxcSGhks3hR53BbaczeDwKvg1Me6RdbWHsXngFREcrH8B,CryxcSGhks3hR53BbaczeDwKvg1Me6RdbWHsXngFREcrH8B,3.00,1000000000000,8651812427411280,16,83
1117,5995,3462514,,FLgcAuoQEnS8jAuzQZ5riJDpkbE5L7und3zPGqLBnTu7KgU,FLgcAuoQEnS8jAuzQZ5riJDpkbE5L7und3zPGqLBnTu7KgU,100.00,1000000000000,9501155163574060,2,2
1117,5995,3462514,P2P.ORG / 3,FG2vPisy1ocUrZupvZxXvuPmjqkWPabBv96h9atGAoud5B9,FG2vPisy1ocUrZupvZxXvuPmjqkWPabBv96h9atGAoud5B9,5.00,8434737023390,10295854214402686,5,21
1117,5995,3462514,,FMQUdmpAgZmLMG8TWeZTs8cpMchZrB9WGbJQQf83HaCnwYB,JFQKbP8Rui2YYa9u4jiZdz6SGNGjKtLFcPsBRSaEFeQk7xT,100.00,10000000000,7955974184023804,1,1
1117,5995,3462514,,CuCimeJXUjJBUed9peAgBELidnoCpJjGGjzWamfQcSqzimK,GvfqhwpGb2xYbhsgHRXdZFYf1PDdxP8N89ek7MBTkfiGp6Z,100.00,1000000000000,9042246068207828,1,9
1117,5995,3462514,,D6PHhxyAGENuSX17zxejfDq1jEE6v3G1oB3RxpsaWcVcZnW,DKRuDizEWePjeYFvdncAEkAsEoTtkzzVk6sSBy47qfybN8G,100.00,1000000000000,11369276493476769,3,9
1117,5995,3462514,,E4yCwt3N78paVPuEiVDFL2fxfpSFJv7rAQF5P9mAEdpg47o,E4yCwt3N78paVPuEiVDFL2fxfpSFJv7rAQF5P9mAEdpg47o,100.00,500000000000,6640224834058137,1,7
1117,5995,3462514,,GfGwY3xa2ssiwjnxkPgtL9dvgn7vEqq4E5bKnChTG4JqKox,GfGwY3xa2ssiwjnxkPgtL9dvgn7vEqq4E5bKnChTG4JqKox,100.00,500000000000,6640573168388603,2,3
1117,5995,3462514,🔴 Forbole Yayoi,D9rwRxuG8xm8TZf5tgkbPxhhTJK5frCJU9wvp59VRjcMkUf,Ekmq3kj44FMKUhCNsSAGo6NS5VHFdx56TqQUJiof8Nadfcg,10.00,58767445792201,10637203414228981,3,13
1117,5995,3462514,P2P.ORG / 39,EJ1nsibhbrCbbc458QUTY6udJKnDxAWL5ZNdYHum9RXHqDu,EJ1nsibhbrCbbc458QUTY6udJKnDxAWL5ZNdYHum9RXHqDu,5.00,6325376657221,8657067473751193,1,4
1117,5995,3462514,P2P.ORG / 22,Di7jPwKdcKU3mou3LURTr26Kknxn3D6f5a7hnMwop1PVEV2,Di7jPwKdcKU3mou3LURTr26Kknxn3D6f5a7hnMwop1PVEV2,5.00,7987882902374,10244716695729600,9,70
1117,5995,3462514,,GMEo5nibK7eJH52n56QPkDHrEDWKpDBhHyexWoTXn5jzQhb,GMEo5nibK7eJH52n56QPkDHrEDWKpDBhHyexWoTXn5jzQhb,100.00,222621484177054,9327650112938399,2,2
1117,5995,3462514,P2P.ORG / 55,CtsCpqinjxip4wAmmUfCmNjr9DHmzKTek44vDGEqygPzWhq,CtsCpqinjxip4wAmmUfCmNjr9DHmzKTek44vDGEqygPzWhq,5.00,7042947515868,7391049773303507,3,54
1117,5995,3462514,,HZ91GqtD3xEQQX7fnt9uphMnSrrnzU465VbkhPxFbFUaT48,FCck79BAbxcWeTi8Y5uboTx9er563v4E5L71NRa8AN1QfwW,0.00,1000000000000,7390595842316718,1,17
1117,5995,3462514,,EDG3UZ9oYUBD7Duw1iieTb4QUpqkUiXtVbHkGh2yXxrfiCY,E9Cnt9SJYdHzzKmZSKsexeAJWc2jDPDTTtKg1PHQXUwY86h,8.00,1000000000000,10207647742646246,4,38
1117,5995,3462514,,ED8SS6LiptDbQZDrHCE1heKjrK6KRUz4xV95PgSba8JUvh3,F6RAMPgCvygZwEwgrSazdX8t52R7ibRhrzBcu18UUmksd3L,0.00,20056702366392,7409008090723989,6,8
1117,5995,3462514,P2P.ORG / 62,HZQTfSZnFWxGDYT83CcF3QEEzpiUhAQbJAyuh1XGoQ8vTJu,HZQTfSZnFWxGDYT83CcF3QEEzpiUhAQbJAyuh1XGoQ8vTJu,5.00,5000000000000,7390446373810163,1,6
1117,5995,3462514,RYABINA / @Kusama_bot for telegram [19],Cax6oB6GCvGv89NnsG5mbTpK5ZkqA3Fa6fKk1sgNibmBmeR,Cax6oB6GCvGv89NnsG5mbTpK5ZkqA3Fa6fKk1sgNibmBmeR,3.00,136495009707,10241618739646805,2,29
1117,5995,3462514,,F2GF2vuTCCmx8PnUNpWHTd5hTzjdbufa2uxdq2uT7PC5s9k,FxHTqiuWDG1GVpcU6FTkFaMk8FPVqczKuPhM3Nxzar8zWVM,0.00,18056003083872,7400252564530884,3,17
1117,5995,3462514,IOSG,DiUYgG4o2MZg9SwZcEekbXTeGkkWfzXnkTEXKmRx1xZEVY4,DiUYgG4o2MZg9SwZcEekbXTeGkkWfzXnkTEXKmRx1xZEVY4,10.00,294835087982572,10398742031851701,10,22
1117,5995,3462514,,HcdW2utT6pK74WHgLMhLMadoUqqdtTLy9CzuYNXUVkb9SdN,EtZirK3idPwym1dwq98AQL3k91vZGQMMGKx1TGXLhPt1WHy,100.00,1000000000000,9042320195895324,2,9
1117,5995,3462514,,FrFq3P2pYTTidsCb9JHGY5WAg7QqpkK7s2iR9bC75Pyad3K,FFeKu26ymtvji4yvxREkZDZUnNmkfVAcH9qigy1QqCd6apm,100.00,1000000000000,11369180919223540,2,9
1117,5995,3462514,,CmHJ6qQAqShXXJ63ZmiSRhgmogujghQkRXbV5nKAvViYiws,HrRqRgDbKfV1socTihmdVceyM9BWXHTpTyCz6irPVwVoEqn,0.00,1000000000000,7391088016753988,3,18
1117,5995,3462514,P2P.ORG / 21,JFNnfJ7vKPReCJRrGgFg2zT7ctyHvmTpq6KQ1MYFizyLkdk,JFNnfJ7vKPReCJRrGgFg2zT7ctyHvmTpq6KQ1MYFizyLkdk,5.00,7782012463549,10269107885307833,7,24
1117,5995,3462514,P2P.ORG / 43,Equen1McriMwoHSSJq8SymTXG9DjH7UEJ3GCkZyDhQbexXK,Equen1McriMwoHSSJq8SymTXG9DjH7UEJ3GCkZyDhQbexXK,5.00,5806405327264,7390841796791768,3,32
1117,5995,3462514,,FUpsdxNGs9zJfEYQpAdUQXLbQALwPkseMn6T3q5EeNpKLVb,FUpsdxNGs9zJfEYQpAdUQXLbQALwPkseMn6T3q5EeNpKLVb,100.00,500000000000,6640411774404427,2,3
1117,5995,3462514,P2P.ORG / 60,DahPwrmRmSEjNCqEehzuGddTmvFnk9q7g6wo4saRqBQ18RK,DahPwrmRmSEjNCqEehzuGddTmvFnk9q7g6wo4saRqBQ18RK,5.00,6411605520204,7390904124916685,2,16
1117,5995,3462514,Teufel / 12,EVj5ugr8qFxzri8TVGDz6axZFNJ2YW9SvEoHSqnEYc9aE3c,EVj5ugr8qFxzri8TVGDz6axZFNJ2YW9SvEoHSqnEYc9aE3c,3.00,1000000000000,8651807408196338,22,45
1117,5995,3462514,Icarus - Staking Facilities ,H1ye1dQ7zVM8obAmb21kfUKA8otRekWXn6fiToKusamaJK9,H1ye1dQ7zVM8obAmb21kfUKA8otRekWXn6fiToKusamaJK9,5.00,12300220132272,9683205593702639,13,18
1117,5995,3462514,P2P.ORG / 38,F2VckTExmProzJnwNaN3YVqDoBPS1LyNVmyG8HUAygtDV3T,F2VckTExmProzJnwNaN3YVqDoBPS1LyNVmyG8HUAygtDV3T,5.00,6228545807668,8657163613757936,1,4
1117,5995,3462514,🔥🔥Cryptium Labs 22🔥🔥,Ed6JFR7JmeGtmrubAbXtJRjq9FPWhGRWMdmYnLRcsqaabT8,Ed6JFR7JmeGtmrubAbXtJRjq9FPWhGRWMdmYnLRcsqaabT8,5.00,100000000000,11010348674039411,1,6
1117,5995,3462514,,Ehk1tP6z2z7e1RJYfcBbtxAYBeqHRuzmcT6SFENJgPjq7qB,Ehk1tP6z2z7e1RJYfcBbtxAYBeqHRuzmcT6SFENJgPjq7qB,100.00,500000000000,6640224834058137,1,3
1117,5995,3462514,,Gnw2Lsi8VwYZCkHmpjFHcQ3S357oFcfmCpW6rYQbri9UHxu,Ho87avwNaJZf12N8PXSHv8ee1yUDjo5kAkuYP8TPJ99jS8D,100.00,10000000000,7955974184023804,1,1
1117,5995,3462514,P2P.ORG / 46,Cgof25qDPGRJh17B5SGC58sHC2A93TNb9VSqUhjEpZbSkS1,Cgof25qDPGRJh17B5SGC58sHC2A93TNb9VSqUhjEpZbSkS1,5.00,6856004573479,7390841813585691,5,41
1117,5995,3462514,,D8SDANbRdaSDDuQb87Pzs38kJcaLTvgbrU4m3iL6vHoQzYJ,HvyPQK6VdSRdFHFiECNPF8KK1sagdF1UVdWTaGMNDRH6YDy,100.00,990000000000,9042245108567941,1,9
1117,5995,3462514,,CmtvoNkXAnDgkLBQwiX2nmLugsbR6qsUH1wC6fdgfu9wAF9,CmtvoNkXAnDgkLBQwiX2nmLugsbR6qsUH1wC6fdgfu9wAF9,100.00,100000000000,5869710345616846,2,8
1117,5995,3462514,Anson & Fabio,CmD9vaMYoiKe7HiFnfkftwvhKbxN9bhyjcDrfFRGbifJEG8,Ce7AuyNXdkre96eQ9p9kQheqktYc2XTRzLaR2xtwBKf7ni5,10.00,383416990397801,10279201738013289,16,41
1117,5995,3462514,,Cz9AspStRW1Sk69Rad1gFQRGsxZ9ZLH1PNfwisGfghEqHWD,Cz9AspStRW1Sk69Rad1gFQRGsxZ9ZLH1PNfwisGfghEqHWD,100.00,500000000000,6640258525978485,1,3
1117,5995,3462514,P2P.ORG / 61,DB1v7frSw7hKBBVqZiKdSBaDgNv5PQSmrDSGQidULsVGTX6,DB1v7frSw7hKBBVqZiKdSBaDgNv5PQSmrDSGQidULsVGTX6,5.00,5803016421211,7390643733887152,3,33
1117,5995,3462514,,DKUQiUWNPGvGYrgaxWqduJVRqWUYXUeKprX9EJENhxYvVyS,D5Yisq99WseyhdVEhqbunCDcRVgcMCsSngeTSKLDzWsthMn,0.00,23802648913369,7408938620286607,1,86
1117,5995,3462514,RYABINA / @Kusama_bot for telegram [15],D8jYsDb2bQhhtzmwAswUuw85UtqNSc7SoTm4ddaMXDR9hEt,D8jYsDb2bQhhtzmwAswUuw85UtqNSc7SoTm4ddaMXDR9hEt,3.00,150000000000,10268701309415474,5,20
1117,5995,3462514,,ESaTdKYYtRYhJbYjMzgKauNyZHbaNzx2vknC9eioqKusWSt,G7KkZ4anHw5Ufc5xaJDRgSbW9hrsU56hZ5mL2G9QdCgxgsd,0.00,5736541825000,7400363460357555,1,19
1117,5995,3462514,,JKP5SQaexFgygCjUbrmbFwNSfxe6rU1vjexJ8RJiM1ZEDb1,DWMkErL43zD9pZLR9nD3tQJ2HWexnG3AVahBWbvsL5Tpot4,0.00,1000000000000,7391058154082071,3,15
1117,5995,3462514,P2P.ORG / 53,CaxeCQ3JWSrZiRNyCTnE4vT8aMrX1sJDJWCXSwrEpxWkiL5,CaxeCQ3JWSrZiRNyCTnE4vT8aMrX1sJDJWCXSwrEpxWkiL5,5.00,5878846616456,7390563934713768,3,25
1117,5995,3462514,P2P.ORG / 64,EdXAG3J8Hb6j5axL3LzKMT1QLaEiHAqAZU9Md9PgWFcLeYW,EdXAG3J8Hb6j5axL3LzKMT1QLaEiHAqAZU9Md9PgWFcLeYW,5.00,5865758694076,7391145159080413,3,24
1117,5995,3462514,P2P.ORG / 34,HnbNo2efJUaJ41DfHNPJH8TxfVXAp3qjXYEpUozXxeKLSns,HnbNo2efJUaJ41DfHNPJH8TxfVXAp3qjXYEpUozXxeKLSns,5.00,8585522376917,8657153933250016,5,7
1117,5995,3462514,RYABINA / @Kusama_bot for telegram [29],HFYDo1eLWACCp2DqPNN5uyQdsUMy6s2jXjTQN5cenKoWrzt,HFYDo1eLWACCp2DqPNN5uyQdsUMy6s2jXjTQN5cenKoWrzt,3.00,150000000000,10273060148898518,2,6
1117,5995,3462514,🤖 PolkaStats,GTzRQPzkcuynHgkEHhsPBFpKdh4sAacVRsnd8vYfPpTMeEY,FPSpzwnypqrqaVVp9h9qpcwaEDwGFZ7LDQeQBfoEAmdrJZh,10.00,529409389591467,10826573461018867,10,21
1117,5995,3462514,Zug Capital / 09,CzugcabcMvdARautgxku7VxBi3fDEuJ7g247FDzBQ81A4Q6,HSHnKMjTatwL6oynWhPo9npPsRteV684S2mWCtXzR4UsQMK,0.00,500000000000000,7556895946655656,2,100
1117,5995,3462514,Teufel / 05,D3m9xdjL6NZMbffiUHfNHt1xsRAcjxsQ2adcn7wYA5vbkRw,D3m9xdjL6NZMbffiUHfNHt1xsRAcjxsQ2adcn7wYA5vbkRw,3.00,1000000000000,8651862074137942,7,15
1117,5995,3462514,,EPpKWsEPMCSViEqjWFjqtx4AyCh77jCRH9vo82dBgjSFL6v,EPpKWsEPMCSViEqjWFjqtx4AyCh77jCRH9vo82dBgjSFL6v,100.00,500000000000,6640258525978485,1,1
1117,5995,3462514,P2P.ORG / 26,EwN2oBhYCHzi6cuEhq3PgVwuEMAu8z9nKHm529hgjNdzMUu,EwN2oBhYCHzi6cuEhq3PgVwuEMAu8z9nKHm529hgjNdzMUu,5.00,8013945053762,7452534192721194,23,47
1117,5995,3462514,,Gx5PVdimURJUZa95SeiC284jNFW8xHgXrELL2X8tD8LYmwB,F1ipeteWMFee8LMvjoJ8oX6MGu39krn8nbnhT5ASnhcWizT,5.00,500000000000,7392358785643112,21,30
1117,5995,3462514,MantraDAO,HhZkxUEceUTr4FYNUAZECizfd5QLVKMdfZAL1eY3xPAPmwA,GvbZnotFCzaFKM57pds2yLsWQo4KLWZTHPaBoKJNgdo1gji,5.00,80615048959535,7888130810717777,4,8
1117,5995,3462514,,EXWN5ymgSed5MxLo6oT6bPDZnaMomADuQN8bvq9hBvmnb8e,EXWN5ymgSed5MxLo6oT6bPDZnaMomADuQN8bvq9hBvmnb8e,100.00,500000000000,6640224834058137,1,3
1117,5995,3462514,ZKValidator / ZKValidator2,Dw3sUaDSjarneVwRRHTUmig899YwsT9vLwvQeMvnbkCpTvg,Dw3sUaDSjarneVwRRHTUmig899YwsT9vLwvQeMvnbkCpTvg,10.00,10000000000,10727805764663759,3,6
1117,5995,3462514,P2P.ORG / 48,GJHL21JzRfcXWN2DEVuDcTB6Ja7jV9VkeWsc8VPenWv5ZDQ,GJHL21JzRfcXWN2DEVuDcTB6Ja7jV9VkeWsc8VPenWv5ZDQ,5.00,6569335622905,7391476833780322,4,40
1117,5995,3462514,,J4khPjVkNUUUqrsiX6aW3GDhjmbpfXpqK2gthpnsVpR4Mwp,CycZQf8KHrMnBVNzYb91QgYid2iNmDzUiPimgWVZV3UXPRc,0.00,1000000000000,7390363871518247,2,17
1117,5995,3462514,DokiaCapital-HootHoot,DokiayXWoMvotzchNdLSH4P4Fe7EvMESZvZL4Fn3NekoFtf,DokiayXWoMvotzchNdLSH4P4Fe7EvMESZvZL4Fn3NekoFtf,5.00,2047746705094341,7537513196059252,9,20
1117,5995,3462514,🔥🔥Cryptium Labs 18🔥🔥,Gc6YgfbTJ6pYXcwib6mk3KoiwncLm4dfdcN3nwFjvfi4Agd,Gc6YgfbTJ6pYXcwib6mk3KoiwncLm4dfdcN3nwFjvfi4Agd,5.00,500000000000,10260772157171537,5,24
1117,5995,3462514,P2P.ORG / 75,DtsQssUwCpuDwejXPB89ioCWecr6trMbpepmYX4PLEBnwta,DtsQssUwCpuDwejXPB89ioCWecr6trMbpepmYX4PLEBnwta,5.00,5000000000000,7390267929303612,3,7
1117,5995,3462514,,FKa21oAKRWn1jazoPcVtxTRtWTea8Ctnq5egmPy9N1ihUth,H7Sddh4Y4vkRUDAiqrHZbYj4LXm2WcMpVFPUn3NnYnNZkfW,0.00,1000000000000,7400360443004370,2,147
1117,5995,3462514,,Faa8iXWy2wxo7ryLEhGCNeb55d8rnVy9SN25NiCmmqP6QMV,G1u9epZUHKzxZ5iiEid9EHJB35QZpBAzV3jj59ocNncXomN,0.00,9307273401846,7408941858482058,1,27
1117,5995,3462514,,GCiTn1UJQT9TE5iamqoKweVoWGRZr9DF8uKXL4cG98fXczf,D3rSUK8VuW8Fp7vSuDcfi5R9ysWPk2LmfC1R2Degep4Ehr5,3.00,11721242258028,8658978366856991,23,27
1117,5995,3462514,,ESbahgMNbT9URWWD6pKYn9LREup4XR6Lt1VXUtuUdzvgLm5,ESbahgMNbT9URWWD6pKYn9LREup4XR6Lt1VXUtuUdzvgLm5,100.00,500000000000,6640258525978485,1,1
1117,5995,3462514,P2P.ORG / 35,HZUyowqk6wH6o8B4Asf7P7hLuRXy8hPheNCKevN5QFFRRdd,HZUyowqk6wH6o8B4Asf7P7hLuRXy8hPheNCKevN5QFFRRdd,5.00,6788194250038,8656850481395394,3,4
1117,5995,3462514,P2P.ORG / 56,EAQWjhSNiMQoRNqbxcCmUjREQQ3d7auhjV92tTUJcnbGTbv,EAQWjhSNiMQoRNqbxcCmUjREQQ3d7auhjV92tTUJcnbGTbv,5.00,6574568435534,7390481804286265,8,30
1117,5995,3462514,P2P.ORG / 58,E3QUHoGucNyfRMBkzMozdramFjkwEPRTXoydCzdG7Cj6bNJ,E3QUHoGucNyfRMBkzMozdramFjkwEPRTXoydCzdG7Cj6bNJ,5.00,5552279514546,7391255553879323,2,21
1117,5995,3462514,Teufel / 08,Hc74U7YkArgkq9GjNyzeD5KiBMawm9py3QqAt1jHDbYmJ1V,Hc74U7YkArgkq9GjNyzeD5KiBMawm9py3QqAt1jHDbYmJ1V,3.00,1000000000000,8651944856777127,4,11
1117,5995,3462514,,H6jncyYhVkVFPiPwtQoCp1CCZpttpC6gsPBGyTjQpewfdMh,H6jncyYhVkVFPiPwtQoCp1CCZpttpC6gsPBGyTjQpewfdMh,100.00,500000000000,6640224834058137,1,3
1117,5995,3462514,,GDQMhSCkdvNA9MAmfijAcRfBxwjh42giGd4z48yUyXimPqM,D6aCtNTh6nwhwbeTFoAmyRvJEokY8ubu4jomqwgEMkfiZeD,0.00,1000000000000,7394710128039418,4,23
1117,5995,3462514,RYABINA / @Kusama_bot for telegram [13],J6T7SnGhN9eFfieYNidfTpZW6G1RRKaexAQKFqi8iHuwuKy,J6T7SnGhN9eFfieYNidfTpZW6G1RRKaexAQKFqi8iHuwuKy,3.00,140000000000,10269209156618615,7,19
1117,5995,3462514,P2P.ORG / 54,HxysNJ1Mea4yUPczCB2QVzkvRsFCu4bD9CdRqq7ih7nu3tj,HxysNJ1Mea4yUPczCB2QVzkvRsFCu4bD9CdRqq7ih7nu3tj,5.00,7479313176149,7390934483966426,8,47
1117,5995,3462514,,FdGHhpmJRXLQy1BCvC41aEfu5tUMy4izZnRwhrmAzMAjoDS,FdGHhpmJRXLQy1BCvC41aEfu5tUMy4izZnRwhrmAzMAjoDS,100.00,100000000000,5869672091248951,2,8
1117,5995,3462514,,DDkGq46ftxusKM4n4jfEr7MBW1DPGuVQDeExMFQbRtnsenD,F2Bjc9GKQR7nyd3HLwkEQ3FiiMJEZvSE751DWiZTSaS7mzu,0.00,11283724019039,7400537756063144,1,29
1117,5995,3462514,,FwPTgWjafLgtxoRHK7pkUc2NJ9YzD7wHeCny2fMk41T9jKW,DXGvBrWrgdUMgGPBH6cWe2tkZv8CP86efhLnXHbHp8K99qJ,0.00,1636465094000,7408901899493672,1,19
1117,5995,3462514,Zug Capital / 02,CzugcatJoSH4dGoU3oddqoyAFtaA8NXFjeDqLZEC7G41CEw,E1R74g7BCeLwCGVQpyBRegBdUKt2XBfYHPVFGkGPJt9UzV4,5.00,500000000000000,7537322481920951,2,90
1117,5995,3462514,P2P.ORG / 59,GZkaYjRfdvFo9SPx8iTC19274xChcvdoSikbJ2ygCcMq3RC,GZkaYjRfdvFo9SPx8iTC19274xChcvdoSikbJ2ygCcMq3RC,5.00,5051104696015,7390537838639472,6,19
1117,5995,3462514,,Fy6hKPysfBUgMdgCmgms8kNMEW3vjMRDZ17UaBncDVLN3WQ,DwS66684nJBSb7cvzKvAcrbvVpdHp1EHLdcotHpvoYgH744,0.00,1000000000000,7391253760431179,27,42
1117,5995,3462514,P2P.ORG / 50,GsTngx9M1J4GDAVGtm1Ar6N7SU7Rs2nhHU6Dyxr8Pfcm8on,GsTngx9M1J4GDAVGtm1Ar6N7SU7Rs2nhHU6Dyxr8Pfcm8on,5.00,6582473212774,7390579920870197,3,39
